Community,Person ID,Person Name,Private?,Deleted?,Friends Count,Friends_IDS,Delta Friends,Followers Count,Statuses Count,# Tweets,Delta Tweets,# Retweets stored in DB,# Retweets reported by Twitter,Delta Retweets
outdoors_hiking,12537,HikerEnthusiast,false,false,8156,8156,0,7424,11528,3221,-21,98,97.0,1.0
outdoors_hiking,12536,calipidder,false,false,740,740,0,1882,20530,3194,6,56890,181.0,56709.0
outdoors_hiking,12559,elevationout,false,false,1348,1348,0,4222,1710,1777,-67,1489,309.0,1180.0
outdoors_hiking,12540,sandrafriend,false,false,2338,2338,0,4438,3213,3235,-35,2227,209.0,2018.0
outdoors_hiking,12538,hikingbuzz,false,false,2036,2036,0,2422,675,674,1,94,84.0,10.0
outdoors_hiking,12541,trailgirl,false,false,579,579,0,994,2282,2489,-207,850,259.0,591.0
outdoors_hiking,13063,HikingTrips,false,false,4089,4089,0,4764,3254,3745,-545,6623,89.0,6534.0
outdoors_hiking,12539,TrailRidge,false,false,815,815,0,964,881,885,-4,311,16.0,295.0
outdoors_hiking,1916,ramkitten,false,false,3406,3406,0,3581,6428,3232,-32,333,233.0,100.0
outdoors_hiking,12542,hikinginmaine,false,false,1404,1404,0,1265,38,38,0,8,7.0,1.0
outdoors_hiking,12544,AdventureBus,false,false,1395,1395,0,1871,5055,3225,-25,1399,181.0,1218.0
outdoors_hiking,12545,hik3r,false,false,1265,1265,0,905,5405,3200,0,42,40.0,2.0
outdoors_hiking,1964,hikingbackpack,false,false,3770,3770,0,4042,10983,3200,0,162,394191.0,-394029.0
outdoors_hiking,12547,Bkcntryvagabond,false,false,910,910,0,990,1622,1613,9,11205,57.0,11148.0
outdoors_hiking,12546,cooperhill,false,false,773,773,0,827,4812,3220,-20,4022,390.0,3632.0
outdoors_hiking,1992,dsoltesz,false,false,3252,3252,0,2977,4361,3199,1,1452,407403.0,-405951.0
outdoors_hiking,12548,kenknight,false,false,226,226,0,451,4483,3224,-24,440,16.0,424.0
outdoors_hiking,12549,AT_Conservancy,false,false,638,638,0,3860,505,505,0,676,560.0,116.0
outdoors_hiking,1972,TrailMagazine,false,false,3187,3187,0,10167,593,595,-2,740,401244.0,-400504.0
outdoors_hiking,12550,HikingAZ,false,false,4641,4641,0,4433,153,153,0,126,8.0,118.0
outdoors_hiking,12552,hendrikmorkel,false,false,388,388,0,1623,16510,3200,0,58308,574.0,57734.0
outdoors_hiking,39011,WTA_hikers,false,false,1066,1066,0,4442,1536,1531,5,1853,817.0,1036.0
outdoors_hiking,12553,simplyhike,false,false,1607,1607,0,1263,492,539,-47,1429,791.0,638.0
outdoors_hiking,1984,bigskyry,false,false,16,16,0,2060,2544,2539,5,540,403593.0,-403053.0
outdoors_hiking,12551,trailblogs,false,false,1435,1435,0,648,339,352,-13,5675,35.0,5640.0
outdoors_hiking,12555,simplespirit,false,false,155,155,0,465,4510,3229,-29,10111,66.0,10045.0
outdoors_hiking,12554,PhilOutdoors,false,false,302,302,0,1863,8897,3207,-7,6536,393.0,6143.0
outdoors_hiking,12556,hikebiketravel,false,false,3446,3446,0,5181,7094,3241,-41,1441,619.0,822.0
outdoors_hiking,12557,myhike,false,false,7,7,0,1,0,0,0,0,0.0,0.0
outdoors_hiking,12558,Lighthiker,false,false,164,164,0,557,711,708,3,38797,124.0,38673.0
outdoors_hiking,12560,oscHIKING,false,false,1774,1774,0,2385,6201,3244,-44,70,69.0,1.0
outdoors_hiking,39239,outboundfamily,false,false,2199,2199,0,2097,2428,2429,-1,674,289.0,385.0
outdoors_hiking,12561,bfgreen,false,false,77,78,-1,1076,5538,3215,-15,4893,659.0,4234.0
outdoors_hiking,12563,TrailVoice,false,false,1167,1167,0,1340,1385,1379,6,96,90.0,6.0
outdoors_hiking,12565,anbblog,false,false,181,181,0,306,3040,3042,-2,22113,125.0,21988.0
outdoors_hiking,12564,hikingalongkids,false,false,488,488,0,571,993,1040,-47,1965,68.0,1897.0
outdoors_hiking,12566,AccuTerra,false,false,1841,1841,0,1244,1608,1602,6,98,70.0,28.0
outdoors_hiking,12562,TrailSavvy,false,false,439,439,0,529,514,522,-8,467,35.0,432.0
outdoors_hiking,19833,Trailspace,false,false,1063,1063,0,2089,1370,1603,-233,641,357.0,284.0
outdoors_hiking,12567,ParkerHerrin,false,false,680,680,0,606,1932,1937,-5,16444,18.0,16426.0
outdoors_hiking,12585,OutdoorInformer,true,false,14,0,14,9,53,0,53,0,0.0,0.0
outdoors_hiking,12568,CarolinaHiker,false,false,1597,1597,0,2920,164,166,-2,19,11.0,8.0
outdoors_hiking,39003,CampingGearTV,false,false,8338,8338,0,9091,5097,3223,-23,8825,218.0,8607.0
outdoors_hiking,1986,outsidesd,false,false,1294,1294,0,1301,452,452,0,188,405509.0,-405321.0
outdoors_hiking,12570,hikewithus,false,false,2079,2079,0,2125,3675,3191,9,8607,161.0,8446.0
developer,9673,codinghorror,false,false,78,78,0,65267,24954,3793,-593,329119,38886.0,290233.0
developer,9676,jeresig,false,false,900,900,0,70778,2900,2977,-77,31201,13643.0,17558.0
developer,33811,haacked,false,false,344,344,0,20193,18697,3230,-30,113329,3660.0,109669.0
developer,9680,shanselman,false,false,2535,2535,0,48214,58179,5069,-1869,54867,6353.0,48514.0
developer,37752,scottgu,false,false,85,85,0,56055,3005,3076,-71,59440,27316.0,32124.0
developer,9681,spolsky,false,false,203,203,0,49517,2368,1694,674,34596,9506.0,25090.0
developer,37753,elijahmanor,false,false,719,719,0,31996,36027,3206,-6,36537,3335.0,33202.0
developer,37754,wilshipley,false,false,76,76,0,16715,27426,3240,-40,9418,4772.0,4646.0
developer,33491,bjango,false,false,78,78,0,12875,11327,3196,4,5037,1764.0,3273.0
developer,6484,SaraJChipps,false,false,997,997,0,9580,21035,3197,3,228322,1433.0,226889.0
developer,13553,AkitaOnRails,false,false,308,308,0,8380,11053,3531,-331,49808,3867.0,45941.0
developer,33477,stroughtonsmith,false,false,1257,1257,0,22778,50679,3200,0,101001,5096.0,95905.0
developer,30739,migueldeicaza,false,false,676,676,0,28405,21162,3466,-266,139958,9935.0,130023.0
developer,37756,jonskeet,false,false,62,62,0,13172,8338,3202,-2,4943,1902.0,3041.0
developer,15657,meyerweb,false,false,267,267,0,45148,12892,3315,-115,40727,4175.0,36552.0
developer,20041,joehewitt,false,false,651,651,0,35731,3781,3238,-38,35008,15787.0,19221.0
developer,37757,thomasfuchs,false,false,175,175,0,13950,24361,3313,-113,32258,3182.0,29076.0
developer,6536,Tordf,false,false,8764,8764,0,8408,2239,2243,-4,3884,3113.0,771.0
developer,12664,developerworks,false,false,34169,34078,91,55779,12770,3517,-317,11937,10560.0,1377.0
developer,6453,unclebobmartin,false,false,243,243,0,24241,15120,3630,-430,38586,14088.0,24498.0
developer,6553,martinfowler,false,false,334,334,0,47874,3030,3117,-87,40469,9517.0,30952.0
developer,37755,lazycoder,false,false,1090,1090,0,7482,43517,3204,-4,93445,323.0,93122.0
developer,30756,jongalloway,false,false,1492,1492,0,8387,22225,3234,-34,71162,2332.0,68830.0
developer,20025,atebits,false,false,324,324,0,24812,2399,2401,-2,16046,2260.0,13786.0
developer,37758,KentBeck,false,false,198,198,0,31976,6373,3212,-12,41688,19482.0,22206.0
developer,37759,snookca,false,false,577,577,0,26423,19171,3273,-73,18768,3229.0,15539.0
developer,9677,al3x,false,false,279,279,0,34615,21713,3232,-32,38813,5545.0,33268.0
developer,13599,jasonfried,false,false,114,114,0,80763,9890,3606,-406,65292,18089.0,47203.0
developer,10531,mattgemmell,false,false,209,209,0,15885,29836,5284,-2084,98961,12049.0,86912.0
developer,37760,reybango,false,false,2093,2093,0,8692,22689,3242,-42,22271,1559.0,20712.0
developer,10520,flyosity,false,false,590,590,0,18564,24168,4052,-852,81445,15954.0,65491.0
developer,13366,leahculver,false,false,386,386,0,23760,1634,1644,-10,8279,2096.0,6183.0
developer,15674,mollydotcom,false,false,3395,3395,0,19583,27438,3322,-122,38766,1706.0,37060.0
developer,33806,Jesse,false,false,18231,28947,-10716,27580,31134,3226,-26,5077,1840.0,3237.0
developer,37697,jeff_lamarche,false,false,396,396,0,7191,29271,3200,0,30241,743.0,29498.0
developer,37761,shauninman,false,false,193,193,0,20336,14877,3189,11,14174,2389.0,11785.0
developer,9243,GAMEVIL,false,false,10702,10653,49,13541,5098,3225,-25,5693,3163.0,2530.0
developer,37785,ayende,false,false,65,65,0,8643,11736,3184,16,16225,1628.0,14597.0
developer,37762,twitterapi,false,false,33,33,0,980534,3268,3224,-24,65543,25349.0,40194.0
developer,37763,culturedcode,false,false,0,0,0,29565,3341,3227,-27,1048,808.0,240.0
developer,13597,github,false,false,58,58,0,59757,1993,2020,-27,21252,12843.0,8409.0
developer,15703,addyosmani,false,false,12722,11317,1405,22783,1183,1184,-1,3051,2874.0,177.0
developer,33846,tkenny,false,false,227,227,0,6793,7444,3247,-47,34792,1358.0,33434.0
developer,37764,marcoarment,false,false,179,179,0,36306,10775,3182,18,45734,10578.0,35156.0
developer,37765,envatowebdev,false,false,230,230,0,51148,10905,3244,-44,99297,7555.0,91742.0
developer,33844,hellogames,false,false,99,99,0,7934,758,825,-67,2887,2306.0,581.0
developer,37767,OdeToCode,false,false,293,293,0,7130,2796,2881,-85,1462,925.0,537.0
developer,37766,RickStrahl,false,false,184,184,0,6268,10590,3230,-30,1493,953.0,540.0
developer,37769,kevindente,false,false,213,213,0,4517,26165,3218,-18,7332,1458.0,5874.0
developer,7983,popcap,false,false,4929,4929,0,48912,4403,3482,-282,10470,6687.0,3783.0
developer,37768,RoyOsherove,false,false,479,479,0,6774,11257,3222,-22,77410,2735.0,74675.0
developer,33853,destroytoday,false,false,249,249,0,5816,28683,3210,-10,2276,2132.0,144.0
developer,37770,sixrevisions,false,false,386,386,0,53132,6260,3237,-37,19048,17846.0,1202.0
developer,37771,jeremydmiller,false,false,186,186,0,5446,19237,3232,-32,34664,439.0,34225.0
developer,37772,mfeathers,false,false,775,775,0,9508,20672,3235,-35,39982,5734.0,34248.0
developer,19611,EAMobile,false,false,1681,1681,0,48259,8068,3234,-34,33185,15615.0,17570.0
developer,37773,paultoo,false,false,127,127,0,16297,3429,3214,-14,2933,1546.0,1387.0
developer,2602,markjaquith,false,false,343,343,0,7870,8975,3209,-9,102797,2809.0,99988.0
developer,15718,simplebits,false,false,356,356,0,46398,7917,3203,-3,23109,8369.0,14740.0
developer,3989,glumobile,false,false,2654,2654,0,333344,3515,3197,3,2879,2324.0,555.0
developer,33801,osfoora,false,false,69,69,0,79022,1179,1174,5,25998,5174.0,20824.0
developer,37775,ppk,false,false,352,352,0,12199,10541,3212,-12,8728,3039.0,5689.0
developer,37140,googledevs,false,false,58,58,0,112230,633,643,-10,24504,9295.0,15209.0
developer,37776,kellabyte,false,false,228,228,0,6583,42834,3229,-29,22824,759.0,22065.0
developer,37777,davidwalshblog,false,false,132,132,0,9513,8579,3200,0,201232,3299.0,197933.0
developer,37779,rworth,false,false,6056,6056,0,5503,2331,2367,-36,4662,845.0,3817.0
developer,37778,reederapp,false,false,97,97,0,22041,1308,1311,-3,8572,4248.0,4324.0
developer,37780,alexpuig,false,false,50074,49345,729,73636,17878,2799,401,7136,491.0,6645.0
developer,33840,dperry,false,false,63,63,0,7669,657,694,-37,1427,1107.0,320.0
developer,30742,cdibona,false,false,312,312,0,20934,3280,3237,-37,38720,3805.0,34915.0
developer,39182,Encosia,false,false,528,528,0,4282,6991,3222,-22,16487,228.0,16259.0
developer,39183,bmf,false,false,1102,1102,0,8117,14816,3209,-9,45293,2396.0,42897.0
developer,20084,brentsimmons,false,false,109,109,0,8131,5069,3214,-14,6299,1561.0,4738.0
developer,39192,aza,false,false,246,246,0,21424,8229,3219,-19,68830,18243.0,50587.0
developer,39184,alanQuatermain,false,false,369,369,0,2840,16116,3219,-19,250352,372.0,249980.0
developer,33816,corephp,false,false,15651,15625,26,16225,5058,3209,-9,34423,893.0,33530.0
developer,33480,Appy,false,false,542,542,0,3795,6155,3237,-37,1820,894.0,926.0
developer,39186,chrisspooner,false,false,283,283,0,57268,9693,3247,-47,8859,8018.0,841.0
developer,39187,gblock,false,false,839,839,0,6350,50945,3203,-3,47272,611.0,46661.0
developer,39188,jbogard,false,false,439,439,0,3276,17445,3240,-40,2021,1038.0,983.0
developer,39196,amberweinberg,false,false,242,242,0,5671,43339,3219,-19,12160,243.0,11917.0
developer,39189,ID_AA_Carmack,false,false,38,38,0,55378,1348,1358,-10,37750,19049.0,18701.0
developer,39191,AaronHillegass,false,false,30,30,0,7891,1298,1298,0,1755,1457.0,298.0
developer,14,boagworld,false,false,167,167,0,24151,21783,3194,6,27071,2911.0,24160.0
developer,33859,hhariri,false,false,340,340,0,3470,37930,3204,-4,32564,677.0,31887.0
developer,20058,noel_llopis,false,false,258,258,0,5418,16852,3968,-768,23394,1119.0,22275.0
developer,39201,chillingo,false,false,94,94,0,16126,4221,3211,-11,7149,3538.0,3611.0
developer,39193,karlseguin,false,false,196,196,0,2895,16545,3245,-45,7216,1007.0,6209.0
developer,33845,BeejiveIM,false,false,379,379,0,5854,139,139,0,946,811.0,135.0
developer,20057,nattylux,false,false,2074,2074,0,7049,6095,3225,-25,7612,1630.0,5982.0
developer,33837,ydn,false,false,794,794,0,11265,2975,3038,-63,4697,3643.0,1054.0
developer,39194,markjardine,false,false,236,236,0,10685,9805,3212,-12,53476,2842.0,50634.0
developer,39203,MomentoApp,false,false,3371,3371,0,30099,1321,1322,-1,1876,1575.0,301.0
developer,39195,iTod,false,false,887,887,0,4650,6667,3217,-17,14336,1556.0,12780.0
developer,38696,Cabel,false,false,276,276,0,51146,6222,3218,-18,14913,7821.0,7092.0
developer,33830,MitchellMcKenna,false,false,843,843,0,6349,6746,3212,-12,48944,511.0,48433.0
developer,39197,cssglobe,false,false,312,312,0,17999,1963,1962,1,2352,1590.0,762.0
developer,39198,Woork,false,false,348,348,0,109869,36800,3250,-50,3565,1392.0,2173.0
developer,2569,catswhocode,false,false,251,251,0,13475,7742,3248,-48,9631,3520.0,6111.0
developer,39199,SohTanaka,false,false,985,985,0,9284,4772,3213,-13,34150,2424.0,31726.0
developer,33488,OwenGoss,false,false,497,497,0,3088,11188,3223,-23,4736,882.0,3854.0
basketball,7536,SHAQ,false,false,654,654,0,5273960,4263,3226,-26,192098,48547.0,143551.0
basketball,7518,NBA,false,false,967,967,0,4403192,25197,3817,-617,721971,182385.0,539586.0
basketball,12156,SteveNash,false,false,433,433,0,845384,2070,2106,-36,181094,46945.0,134149.0
basketball,12157,KDTrey5,false,false,1382,1382,0,1609430,20779,3185,15,280260,51101.0,229159.0
basketball,12159,DwightHoward,false,false,7562,7562,0,3077534,16298,3200,0,82002,19120.0,62882.0
basketball,12161,DwyaneWade,false,false,338,338,0,2858146,4516,3350,-150,580789,92635.0,488154.0
basketball,12158,chrisbosh,false,false,167,167,0,586194,2645,2644,1,46128,17724.0,28404.0
basketball,12160,KingJames,false,false,263,263,0,3971807,2468,2511,-43,962990,110614.0,852376.0
basketball,12162,RealLamarOdom,false,false,45,45,0,2768500,3730,3200,0,69494,27537.0,41957.0
basketball,12163,paulpierce34,false,false,69,69,0,2130589,685,704,-19,78429,15958.0,62471.0
basketball,12164,CP3,false,false,660,660,0,1137815,3519,3197,3,234870,40686.0,194184.0
basketball,12165,carmeloanthony,false,false,250,250,0,1857304,1681,1673,8,186887,30220.0,156667.0
basketball,12167,Baron_Davis,false,false,433,433,0,535335,3653,3194,6,49803,21509.0,28294.0
basketball,12166,Amareisreal,false,false,169,169,0,569153,2600,2616,-16,96797,29690.0,67107.0
basketball,12168,jalenrose,false,false,544,544,0,585244,16787,3197,3,159997,34981.0,125016.0
basketball,12171,blakegriffin,false,false,276,276,0,917428,1816,1828,-12,121076,17739.0,103337.0
basketball,12174,derekfisher,false,false,192,192,0,831946,822,810,12,47501,8151.0,39350.0
basketball,12176,mcuban,false,false,386,386,0,978193,3245,3193,7,129091,36656.0,92435.0
basketball,7577,Lakers,false,false,53,53,0,2400231,10505,3413,-213,610383,120866.0,489517.0
basketball,12175,StephenCurry30,false,false,300,300,0,308236,3178,3197,-19,61228,18221.0,43007.0
basketball,12178,kaj33,false,false,146,146,0,1257830,2049,2078,-29,11092,8491.0,2601.0
basketball,12179,TheJetOnTNT,false,false,255,255,0,232079,1963,2013,-50,25008,13540.0,11468.0
basketball,12173,russwest44,false,false,380,380,0,338470,4347,3189,11,24494,14692.0,9802.0
basketball,12169,alleniverson,false,false,10,10,0,295806,245,244,1,11149,4710.0,6439.0
basketball,12170,rudygay22,false,false,449,449,0,435540,4112,3199,1,53671,20753.0,32918.0
basketball,12172,nate_robinson,false,false,1815,1815,0,556149,11511,3198,2,32708,21702.0,11006.0
basketball,12182,CV31,false,false,504,504,0,170001,4508,3198,2,59440,8601.0,50839.0
basketball,12180,realchriswebber,false,false,559,559,0,178121,2798,2881,-83,22675,10228.0,12447.0
basketball,12184,celtics,false,false,121,121,0,410918,4734,3200,0,335682,130180.0,205502.0
basketball,12183,RicBucher,false,false,350,350,0,202566,2509,2527,-18,37225,23564.0,13661.0
basketball,12181,SethDavisHoops,false,false,389,426,-37,85261,9801,3198,2,42409,29371.0,13038.0
basketball,12185,MiamiHEAT,false,false,171739,170002,1737,491673,11563,3200,0,691273,188798.0,502475.0
basketball,12186,chadfordinsider,false,false,171,171,0,113583,3113,3200,-87,58563,32971.0,25592.0
basketball,12187,Orlando_Magic,false,false,116,116,0,1067099,7763,3199,1,78749,55575.0,23174.0
basketball,12189,jrich23,false,false,251,251,0,119242,2029,2034,-5,33390,8252.0,25138.0
basketball,12190,chicagobulls,false,false,6901,6901,0,374713,15234,3199,1,416661,157556.0,259105.0
basketball,12188,InsideHoops,false,false,40871,42874,-2003,81109,11033,3200,0,110970,80918.0,30052.0
basketball,12191,PhoenixSuns,false,false,16750,16759,-9,102331,12636,3198,2,27208,17238.0,9970.0
basketball,12192,nyknicks,false,false,573,573,0,262876,11567,3199,1,223619,103888.0,119731.0
basketball,12194,RajonRondo,false,false,55,55,0,499128,615,623,-8,51657,16676.0,34981.0
basketball,12193,Chris_Broussard,false,false,260,260,0,400955,1811,1816,-5,185812,44823.0,140989.0
basketball,12195,matrix31,false,false,865,865,0,165411,9549,3189,11,314702,11499.0,303203.0
basketball,12196,daldridgetnt,false,false,670,670,0,116055,3219,3195,5,136912,38184.0,98728.0
basketball,12197,STEIN_LINE_HQ,false,false,0,0,0,196,0,0,0,0,0.0,0.0
basketball,12198,usabasketball,false,false,394,394,0,76172,4480,3187,13,34797,10586.0,24211.0
basketball,12199,ESPNAndyKatz,false,false,224,224,0,162288,7124,3200,0,95100,44126.0,50974.0
basketball,12200,AndrewMBogut,false,false,596,596,0,78549,15047,4071,-871,111775,5729.0,106046.0
basketball,12201,johnhollinger,false,false,164,164,0,82945,9347,3199,1,134996,23827.0,111169.0
basketball,12202,tysonchandler,false,false,111,111,0,196177,1771,1769,2,61718,7146.0,54572.0
basketball,12203,John_Wall,false,false,1210,1210,0,449863,14741,3195,5,143084,13684.0,129400.0
basketball,12204,DeMar_DeRozan,false,false,394,394,0,137590,8118,3204,-4,84918,27272.0,57646.0
basketball,12205,hoopshype,false,false,1628,1628,0,61868,16820,3198,2,20376,16992.0,3384.0
basketball,12206,DickieV,false,false,212,212,0,309886,23308,3200,0,88990,46110.0,42880.0
basketball,12207,greenRAYn20,false,false,33,33,0,132982,1090,1090,0,1854,913.0,941.0
basketball,12208,manuginobili,false,false,88,88,0,988832,2965,3050,-85,87264,46646.0,40618.0
basketball,12210,dgranger33,false,false,84,84,0,107244,598,599,-1,14239,5294.0,8945.0
basketball,12209,TrueHoop,false,false,1375,1375,0,49435,6818,3193,7,72297,9182.0,63115.0
basketball,12212,H00dFavorite,false,false,2,2,0,28,0,0,0,0,0.0,0.0
basketball,12213,JHarden13,false,false,429,429,0,247880,11031,3198,2,117758,43313.0,74445.0
basketball,12214,SLAMonline,false,false,8828,8828,0,69002,28759,3199,1,69101,36687.0,32414.0
basketball,12215,spurs,false,false,1936,1936,0,115205,6900,3199,1,88790,52988.0,35802.0
basketball,12216,jasonterry31,false,false,90,90,0,639068,732,734,-2,15340,4855.0,10485.0
basketball,12217,JaredDudley619,false,false,698,698,0,101571,10117,3199,1,18760,14574.0,4186.0
basketball,12218,dallasmavs,false,false,156,156,0,182077,6197,3198,2,105329,51759.0,53570.0
basketball,12219,NBAonESPN,false,false,93,93,0,221932,13415,3199,1,237269,40032.0,197237.0
basketball,12220,swish41,false,false,90,90,0,469522,407,410,-3,94391,16968.0,77423.0
basketball,12221,cavs,false,false,620,620,0,99487,3350,3200,0,51553,17689.0,33864.0
basketball,12223,pdxtrailblazers,false,false,2526,2526,0,70291,15687,3200,0,41861,12038.0,29823.0
basketball,12222,LAClippers,false,false,189,189,0,103636,5467,3200,0,93456,30194.0,63262.0
basketball,12224,MettaWorldPeace,false,false,1092,1092,0,266244,4447,4844,-1644,279997,22964.0,257033.0
basketball,12227,HoustonRockets,false,false,198,198,0,77666,6644,3196,4,44835,21211.0,23624.0
basketball,12225,okcthunder,false,false,419,419,0,131522,6438,3196,4,92841,47884.0,44957.0
basketball,12226,mrvincecarter15,false,false,1323,1323,0,169297,6529,3190,10,10351,2259.0,8092.0
basketball,7559,sportsguy33,false,false,110,110,0,1656914,8288,3376,-176,555165,158801.0,396364.0
basketball,12229,Bucks,false,false,4806,4806,0,50872,19647,3197,3,24018,12506.0,11512.0
basketball,12228,jadande,false,false,631,631,0,230242,6475,3200,0,141904,77880.0,64024.0
basketball,12230,SashaVujacic,false,false,8,8,0,63813,168,168,0,2397,1018.0,1379.0
basketball,12231,bobcats,false,false,613,613,0,49152,7040,3193,7,31730,9104.0,22626.0
basketball,12232,Matt_Barnes22,false,false,914,914,0,160780,4006,3199,1,32798,17905.0,14893.0
basketball,12234,MNTimberwolves,false,false,3675,3675,0,63647,7138,3198,2,38863,21612.0,17251.0
basketball,12233,RealJayWilliams,false,false,529,529,0,58667,5918,3198,2,79765,34294.0,45471.0
basketball,38829,mogotti25,false,false,2001,2001,0,734,177,160,17,7857,1.0,7856.0
basketball,12235,SacramentoKings,false,false,11767,11761,6,56047,17870,3198,2,29959,19539.0,10420.0
