Name,Group1,Group2,Tie_number,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_volume_in,RT_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
peterc,musician_singer,ruby,3.0,1,0.507462686567,0.253731343284,0.253731343284,0.0118478253973,51.0,0,50.0,1.0,0.52736318408,0.328358208955,0.199004975124,0.0101622527422,1244.0,335.0,1244.0,0,335.0,0,20.0,33.0,20.0,0,33.0,0
ladygaga,musician_singer,ruby,3.0,3,0.109452736318,0.10447761194,0.00497512437811,0.0138047884903,18.0,3.0,1.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0
JonasBrothers,musician_singer,ruby,3.0,1,0.00995024875622,0.00995024875622,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rubyist,musician_singer,ruby,3.0,1,0.253731343284,0.109452736318,0.144278606965,0.000468893326442,22.0,0,29.0,0,0.278606965174,0.144278606965,0.134328358209,0.00178151227258,148.0,247.0,148.0,0,247.0,0,10.0,3.0,10.0,0,3.0,0
lifo,musician_singer,ruby,3.0,1,0.398009950249,0.208955223881,0.189054726368,0.00235803687317,42.0,0,38.0,0,0.348258706468,0.114427860697,0.233830845771,0.00202819898543,151.0,412.0,151.0,0,412.0,0,3.0,8.0,3.0,0,8.0,0
AvrilLavigne,musician_singer,ruby,3.0,1,0.00995024875622,0.00995024875622,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
muse,musician_singer,ruby,3.0,1,0.0398009950249,0.0398009950249,0.0,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
GreenDay,musician_singer,ruby,3.0,1,0.0199004975124,0.0199004975124,0.0,0.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jamis,musician_singer,ruby,3.0,1,0.213930348259,0.213930348259,0.0,0.0,43.0,0,0,0,0.333333333333,0.154228855721,0.179104477612,0.00103930246364,184.0,237.0,184.0,0,237.0,0,21.0,6.0,21.0,0,6.0,0
jaredleto,musician_singer,ruby,3.0,1,0.0348258706468,0.0298507462687,0.00497512437811,0.00225475034888,6.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,27.0,0,0,27.0,0
yelyahwilliams,musician_singer,ruby,3.0,1,0.089552238806,0.0696517412935,0.0199004975124,0.0114972799218,14.0,0,4.0,0,0.0199004975124,0.0199004975124,0.0,0.0,9.0,0,9.0,0,0,0,0,6.0,0,0,6.0,0
brynary,musician_singer,ruby,3.0,1,0.492537313433,0.223880597015,0.268656716418,0.00228156837951,45.0,0,54.0,0,0.492537313433,0.228855721393,0.26368159204,0.00190568282041,183.0,417.0,183.0,0,417.0,0,65.0,34.0,65.0,0,34.0,0
SaraBareilles,musician_singer,ruby,3.0,1,0.114427860697,0.0796019900498,0.0348258706468,0.0129617011946,16.0,0,7.0,0,0.0149253731343,0.00995024875622,0.00497512437811,0.00044776119403,6.0,1.0,6.0,0,1.0,0,9.0,7.0,9.0,0,7.0,0
keshasuxx,musician_singer,ruby,3.0,1,0.0597014925373,0.0348258706468,0.0248756218905,0.0022538702801,7.0,0,5.0,0,0.0149253731343,0.00497512437811,0.00995024875622,0.00300995024876,1.0,2.0,1.0,0,2.0,0,1.0,0,1.0,0,0,0
railscasts,musician_singer,ruby,3.0,1,0.0646766169154,0.0597014925373,0.00497512437811,1.6583747927e-06,12.0,0,1.0,0,0.0248756218905,0.0248756218905,0.0,0.0,15.0,0,15.0,0,0,0,22.0,8.0,22.0,0,8.0,0
mislav,musician_singer,ruby,3.0,1,0.313432835821,0.179104477612,0.134328358209,0.00197308678413,36.0,0,27.0,0,0.36815920398,0.174129353234,0.194029850746,0.00189750927796,145.0,329.0,145.0,0,329.0,0,40.0,16.0,40.0,0,16.0,0
edavis10,musician_singer,ruby,3.0,1,0.487562189055,0.119402985075,0.36815920398,0.00479301725567,24.0,0,73.0,1.0,0.278606965174,0.1592039801,0.119402985075,0.0013586414046,328.0,276.0,328.0,0,276.0,0,9.0,58.0,9.0,0,58.0,0
jamesgolick,musician_singer,ruby,3.0,1,0.398009950249,0.194029850746,0.203980099502,0.00538369173214,39.0,0,40.0,1.0,0.427860696517,0.208955223881,0.218905472637,0.00327038870594,311.0,447.0,311.0,0,447.0,0,64.0,43.0,64.0,0,43.0,0
LennyKravitz,musician_singer,ruby,3.0,1,0.089552238806,0.0547263681592,0.0348258706468,0.0159993220369,11.0,0,7.0,0,0.00497512437811,0.00497512437811,0.0,0.0,3.0,0,3.0,0,0,0,0,1.0,0,0,1.0,0
chadfowler,musician_singer,ruby,3.0,1,0.407960199005,0.298507462687,0.109452736318,0.00139792966974,60.0,0,22.0,0,0.502487562189,0.313432835821,0.189054726368,0.00685009598427,976.0,377.0,976.0,0,375.0,2.0,22.0,199.0,22.0,0,199.0,0
tpope,musician_singer,ruby,3.0,1,0.26368159204,0.139303482587,0.124378109453,0.000690417620506,28.0,0,25.0,0,0.338308457711,0.134328358209,0.203980099502,0.00145851314321,114.0,287.0,114.0,0,287.0,0,31.0,18.0,31.0,0,18.0,0
iamwill,musician_singer,ruby,3.0,2,0.129353233831,0.0497512437811,0.0796019900498,0.0549705735079,9.0,1.0,16.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0
phusion_nl,musician_singer,ruby,3.0,1,0.194029850746,0.119402985075,0.0746268656716,0.0001188044862,24.0,0,15.0,0,0.134328358209,0.0398009950249,0.0945273631841,8.76649143653e-05,25.0,119.0,25.0,0,119.0,0,16.0,0,16.0,0,0,0
headius,musician_singer,ruby,3.0,2,0.278606965174,0.208955223881,0.0696517412935,0.000696621823286,42.0,0,14.0,0,0.47263681592,0.303482587065,0.169154228856,0.00388546801723,897.0,308.0,897.0,0,308.0,0,49.0,231.0,49.0,0,231.0,0
mperham,musician_singer,ruby,3.0,1,0.383084577114,0.154228855721,0.228855721393,0.00197075457896,31.0,0,46.0,0,0.47263681592,0.243781094527,0.228855721393,0.00624117023474,542.0,439.0,542.0,0,439.0,0,52.0,48.0,52.0,0,48.0,0
teganandsara,musician_singer,ruby,3.0,2,0.089552238806,0.0398009950249,0.0497512437811,0.0329270657139,7.0,1.0,10.0,0,0.0199004975124,0.0,0.0199004975124,0.0,0,17.0,0,0,17.0,0,3.0,2.0,3.0,0,2.0,0
coreyhaines,musician_singer,ruby,3.0,1,0.333333333333,0.189054726368,0.144278606965,0.00175845759659,38.0,0,29.0,0,0.398009950249,0.228855721393,0.169154228856,0.00171611322266,489.0,208.0,489.0,0,208.0,0,9.0,54.0,9.0,0,54.0,0
tmm1,musician_singer,ruby,3.0,1,0.651741293532,0.253731343284,0.398009950249,0.00918522682897,51.0,0,80.0,0,0.36815920398,0.144278606965,0.223880597015,0.00118434733984,165.0,415.0,165.0,0,415.0,0,51.0,40.0,51.0,0,40.0,0
robbyrussell,musician_singer,ruby,3.0,1,0.223880597015,0.114427860697,0.109452736318,0.00062726293451,23.0,0,22.0,0,0.273631840796,0.139303482587,0.134328358209,0.000886280107383,124.0,137.0,124.0,0,137.0,0,7.0,15.0,7.0,0,15.0,0
royksopp,musician_singer,ruby,3.0,1,0.00497512437811,0.0,0.00497512437811,0.0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rtomayko,musician_singer,ruby,3.0,1,0.492537313433,0.26368159204,0.228855721393,0.00584539348266,53.0,0,46.0,0,0.393034825871,0.179104477612,0.213930348259,0.00165442002074,317.0,361.0,317.0,0,361.0,0,66.0,5.0,66.0,0,5.0,0
mojombo,musician_singer,ruby,3.0,1,0.661691542289,0.268656716418,0.393034825871,0.0132095226456,54.0,0,78.0,1.0,0.373134328358,0.228855721393,0.144278606965,0.00115746039215,224.0,98.0,224.0,0,98.0,0,69.0,15.0,69.0,0,15.0,0
MUTEMATH,musician_singer,ruby,3.0,1,0.0248756218905,0.0199004975124,0.00497512437811,6.15088909357e-05,4.0,0,1.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,2.0,0,2.0,0,0,0
BonJovi,musician_singer,ruby,3.0,1,0.0646766169154,0.0199004975124,0.044776119403,0.000393021501914,4.0,0,9.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
amandapalmer,musician_singer,ruby,3.0,2,0.0547263681592,0.0348258706468,0.0199004975124,0.00697700605086,6.0,1.0,4.0,0,0.0298507462687,0.0248756218905,0.00497512437811,0.0015579994763,36.0,5.0,36.0,0,5.0,0,2.0,1.0,2.0,0,1.0,0
gemcutter,musician_singer,ruby,3.0,1,0.0845771144279,0.0746268656716,0.00995024875622,1.6583747927e-06,15.0,0,2.0,0,0.044776119403,0.0298507462687,0.0149253731343,1.14912036554e-05,26.0,8.0,26.0,0,8.0,0,37.0,13.0,37.0,0,13.0,0
pat,musician_singer,ruby,3.0,1,0.248756218905,0.119402985075,0.129353233831,0.000786435725279,24.0,0,26.0,0,0.169154228856,0.0796019900498,0.089552238806,0.000511616478958,63.0,106.0,63.0,0,106.0,0,5.0,16.0,5.0,0,16.0,0
dhh,musician_singer,ruby,3.0,2,0.507462686567,0.34328358209,0.164179104478,0.00427761493828,69.0,0,33.0,0,0.47263681592,0.298507462687,0.174129353234,0.00182932462581,467.0,211.0,467.0,0,211.0,0,62.0,32.0,62.0,0,32.0,0
JessicaSimpson,musician_singer,ruby,3.0,1,0.0845771144279,0.0547263681592,0.0298507462687,0.00322654804884,11.0,0,6.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,2.0,0,0,2.0,0,2.0,0,2.0,0,0,0
jnunemaker,musician_singer,ruby,3.0,1,0.417910447761,0.223880597015,0.194029850746,0.0413139109772,45.0,0,38.0,1.0,0.36815920398,0.1592039801,0.208955223881,0.00156403921168,180.0,276.0,180.0,0,276.0,0,19.0,21.0,19.0,0,21.0,0
sinatra,musician_singer,ruby,3.0,1,0.0796019900498,0.0646766169154,0.0149253731343,6.4651017949e-06,13.0,0,3.0,0,0.0248756218905,0.0199004975124,0.00497512437811,0.0,10.0,2.0,10.0,0,2.0,0,8.0,11.0,8.0,0,11.0,0
theflaminglips,musician_singer,ruby,3.0,1,0.0248756218905,0.00995024875622,0.0149253731343,0.000491411987681,2.0,0,3.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,2.0,0,0,2.0,0
JEG2,musician_singer,ruby,3.0,1,0.353233830846,0.194029850746,0.1592039801,0.00126516292981,39.0,0,32.0,0,0.437810945274,0.203980099502,0.233830845771,0.00227964648237,428.0,633.0,428.0,0,633.0,0,28.0,267.0,28.0,0,267.0,0
carllerche,musician_singer,ruby,3.0,1,0.47263681592,0.223880597015,0.248756218905,0.00297362766661,45.0,0,50.0,0,0.457711442786,0.199004975124,0.258706467662,0.00207480897325,132.0,319.0,132.0,0,319.0,0,52.0,6.0,52.0,0,6.0,0
switchfoot,musician_singer,ruby,3.0,1,0.0796019900498,0.0298507462687,0.0497512437811,0.0316614953057,6.0,0,10.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.000149253731343,7.0,3.0,7.0,0,3.0,0,9.0,28.0,9.0,0,28.0,0
ryanbigg,musician_singer,ruby,3.0,1,0.28855721393,0.0945273631841,0.194029850746,0.000642532996139,19.0,0,39.0,0,0.388059701493,0.228855721393,0.1592039801,0.00223359134333,364.0,168.0,364.0,0,168.0,0,13.0,38.0,13.0,0,38.0,0
nicksieger,musician_singer,ruby,3.0,1,0.582089552239,0.258706467662,0.323383084577,0.122304797711,51.0,1.0,65.0,0,0.507462686567,0.208955223881,0.298507462687,0.0117963847488,165.0,538.0,165.0,0,537.0,1.0,82.0,85.0,82.0,0,85.0,0
MacRuby,musician_singer,ruby,3.0,1,0.144278606965,0.134328358209,0.00995024875622,1.90728443654e-05,27.0,0,2.0,0,0.0845771144279,0.0199004975124,0.0646766169154,2.53804597194e-05,8.0,26.0,8.0,0,26.0,0,15.0,12.0,15.0,0,12.0,0
yukihiro_matz,musician_singer,ruby,3.0,1,0.189054726368,0.1592039801,0.0298507462687,0.000142082945396,32.0,0,6.0,0,0.144278606965,0.10447761194,0.0398009950249,0.000260565754945,56.0,21.0,56.0,0,21.0,0,9.0,20.0,9.0,0,20.0,0
owlcity,musician_singer,ruby,3.0,1,0.0298507462687,0.0199004975124,0.00995024875622,0.000736776796373,4.0,0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0
obie,musician_singer,ruby,3.0,1,0.298507462687,0.194029850746,0.10447761194,0.0297965595096,38.0,1.0,21.0,0,0.358208955224,0.189054726368,0.169154228856,0.00276093714994,198.0,156.0,198.0,0,156.0,0,44.0,104.0,44.0,0,104.0,0
nodoubt,musician_singer,ruby,3.0,1,0.0248756218905,0.0199004975124,0.00497512437811,3.37175018913e-05,4.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
newhavenrb,musician_singer,ruby,3.0,1,0.0995024875622,0.0149253731343,0.0845771144279,4.38301239966e-05,3.0,0,17.0,0,0.0298507462687,0.0,0.0298507462687,0.0,0,10.0,0,0,10.0,0,2.0,5.0,2.0,0,5.0,0
wayneeseguin,musician_singer,ruby,3.0,1,0.462686567164,0.18407960199,0.278606965174,0.00212254699823,37.0,0,56.0,0,0.383084577114,0.1592039801,0.223880597015,0.00329423018185,79.0,303.0,79.0,0,303.0,0,40.0,158.0,40.0,0,158.0,0
evan,musician_singer,ruby,3.0,1,0.0746268656716,0.0746268656716,0.0,0.0,15.0,0,0,0,0.109452736318,0.109452736318,0.0,0.0,177.0,0,177.0,0,0,0,0,0,0,0,0,0
falloutboy,musician_singer,ruby,3.0,1,0.0248756218905,0.0149253731343,0.00995024875622,0.0,3.0,0,2.0,0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,1.0,4.0,1.0,0,4.0,0,0,0,0,0,0,0
rich_kilmer,musician_singer,ruby,3.0,1,0.34328358209,0.228855721393,0.114427860697,0.00395262518693,46.0,0,23.0,0,0.298507462687,0.139303482587,0.1592039801,0.000556424052367,193.0,604.0,193.0,0,604.0,0,37.0,25.0,37.0,0,25.0,0
seacreature,musician_singer,ruby,3.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.1592039801,0.1592039801,0.0,0.0,182.0,0,182.0,0,0,0,0,0,0,0,0,0
nzkoz,musician_singer,ruby,3.0,1,0.47263681592,0.273631840796,0.199004975124,0.00280391013845,55.0,0,40.0,0,0.442786069652,0.273631840796,0.169154228856,0.00157049448411,1185.0,446.0,1185.0,0,446.0,0,19.0,47.0,19.0,0,47.0,0
bitsweat,musician_singer,ruby,3.0,1,0.577114427861,0.28855721393,0.28855721393,0.0061553095393,58.0,0,58.0,0,0.407960199005,0.154228855721,0.253731343284,0.00183128801828,97.0,310.0,97.0,0,310.0,0,19.0,9.0,19.0,0,9.0,0
RiversCuomo,musician_singer,ruby,3.0,1,0.0796019900498,0.0597014925373,0.0199004975124,0.0247784475035,12.0,0,4.0,0,0.0248756218905,0.00497512437811,0.0199004975124,8.70646766169e-05,3.0,5.0,3.0,0,5.0,0,37.0,12.0,37.0,0,12.0,0
JanetJackson,musician_singer,ruby,3.0,1,0.044776119403,0.044776119403,0.0,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
justinbieber,musician_singer,ruby,3.0,2,0.238805970149,0.0746268656716,0.164179104478,0.0382030905734,15.0,0,33.0,0,0.00995024875622,0.00995024875622,0.0,0.0,2.0,0,0,2.0,0,0,0,0,0,0,0,0
OfficialOzzy,musician_singer,ruby,3.0,1,0.0248756218905,0.0199004975124,0.00497512437811,0.0001969346988,4.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
david_a_black,musician_singer,ruby,3.0,1,0.333333333333,0.208955223881,0.124378109453,0.00134687638552,42.0,0,25.0,0,0.323383084577,0.139303482587,0.18407960199,0.0028977309213,85.0,268.0,85.0,0,268.0,0,39.0,18.0,39.0,0,18.0,0
rubyflow,musician_singer,ruby,3.0,1,0.0945273631841,0.0945273631841,0.0,0.0,19.0,0,0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,44.0,0,44.0,0,0,0
brendonboydurie,musician_singer,ruby,3.0,1,0.0348258706468,0.0149253731343,0.0199004975124,0.000673432235911,3.0,0,4.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,12.0,0,0,12.0,0,2.0,1.0,2.0,0,1.0,0
jimweirich,musician_singer,ruby,3.0,1,0.606965174129,0.293532338308,0.313432835821,0.00776820365913,59.0,0,63.0,0,0.422885572139,0.18407960199,0.238805970149,0.00225497496828,250.0,428.0,250.0,0,428.0,0,57.0,4.0,57.0,0,4.0,0
familytimefit,democrat,homeschool_school,4.0,1,0.44776119403,0.233830845771,0.213930348259,0.000393378593953,47.0,0,43.0,0,0.169154228856,0.0746268656716,0.0945273631841,0.00193872372302,65.0,41.0,65.0,0,41.0,0,39.0,0,39.0,0,0,0
BennetForCO,democrat,homeschool_school,4.0,1,0.0547263681592,0.0298507462687,0.0248756218905,0.000113353994065,6.0,0,5.0,0,0.0149253731343,0.00497512437811,0.00995024875622,0.0,1.0,2.0,0,1.0,2.0,0,2.0,0,2.0,0,0,0
MeghanTucker,democrat,homeschool_school,4.0,1,0.407960199005,0.278606965174,0.129353233831,0.0207844801869,56.0,0,25.0,1.0,0.298507462687,0.18407960199,0.114427860697,0.00361618174942,320.0,202.0,320.0,0,202.0,0,26.0,194.0,26.0,0,194.0,0
RepMikeMichaud,democrat,homeschool_school,4.0,1,0.0945273631841,0.0746268656716,0.0199004975124,0.00015233524745,15.0,0,4.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
JeanneShaheen,democrat,homeschool_school,4.0,1,0.0945273631841,0.0746268656716,0.0199004975124,0.000685531757982,15.0,0,4.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Rep_Albio_Sires,democrat,homeschool_school,4.0,1,0.363184079602,0.10447761194,0.258706467662,0.0103575893386,21.0,0,52.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,2.0,0,2.0,0,0,0
TheHomeScholar,democrat,homeschool_school,4.0,1,0.8407960199,0.388059701493,0.452736318408,0.00343830976498,78.0,0,91.0,0,0.144278606965,0.10447761194,0.0398009950249,0.00144220977916,47.0,13.0,47.0,0,13.0,0,46.0,6.0,46.0,0,6.0,0
JimOberstar,democrat,homeschool_school,4.0,1,0.089552238806,0.0796019900498,0.00995024875622,0.000477683349984,16.0,0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,12.0,1.0,0,12.0,0
Terri_Johnson,democrat,homeschool_school,4.0,1,0.726368159204,0.308457711443,0.417910447761,0.122175509102,61.0,1.0,83.0,1.0,0.10447761194,0.0547263681592,0.0497512437811,0.000314069064009,14.0,16.0,14.0,0,16.0,0,6.0,0,6.0,0,0,0
Homeschoolsegue,democrat,homeschool_school,4.0,1,0.746268656716,0.308457711443,0.437810945274,0.00153540176625,62.0,0,88.0,0,0.0149253731343,0.00497512437811,0.00995024875622,6.02454759171e-05,1.0,2.0,1.0,0,2.0,0,0,1.0,0,0,1.0,0
chelliepingree,democrat,homeschool_school,4.0,1,0.363184079602,0.139303482587,0.223880597015,0.0136295469086,28.0,0,45.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,2.0,0,2.0,0,0,0
ORDems,democrat,homeschool_school,4.0,1,0.109452736318,0.0398009950249,0.0696517412935,0.00011333632254,8.0,0,14.0,0,0.0199004975124,0.0,0.0199004975124,0.0,0,4.0,0,0,4.0,0,0,7.0,0,0,7.0,0
RepSteveIsrael,democrat,homeschool_school,4.0,1,0.169154228856,0.134328358209,0.0348258706468,0.0035521378397,27.0,0,7.0,0,0.00995024875622,0.00995024875622,0.0,0.0,4.0,0,4.0,0,0,0,5.0,1.0,5.0,0,1.0,0
TheHSDesk,democrat,homeschool_school,4.0,1,0.706467661692,0.348258706468,0.358208955224,0.00129678925569,70.0,0,72.0,0,0.0398009950249,0.0398009950249,0.0,0.0,19.0,0,19.0,0,0,0,0,2.0,0,0,2.0,0
TheSisterlisa,democrat,homeschool_school,4.0,1,0.298507462687,0.298507462687,0.0,0.0,60.0,0,0,0,0.169154228856,0.0547263681592,0.114427860697,0.000475295388234,51.0,240.0,51.0,0,240.0,0,14.0,23.0,14.0,0,23.0,0
cbrangel,democrat,homeschool_school,4.0,1,0.149253731343,0.109452736318,0.0398009950249,0.00022322719439,22.0,0,8.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,1.0,6.0,1.0,0,6.0,0
mbennet,democrat,homeschool_school,4.0,1,0.0199004975124,0.0199004975124,0.0,0.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
kayhagan,democrat,homeschool_school,4.0,1,0.0597014925373,0.0547263681592,0.00497512437811,0.000483040757593,11.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
askgeorge,democrat,homeschool_school,4.0,1,0.26368159204,0.144278606965,0.119402985075,0.00215300487611,29.0,0,24.0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,3.0,22.0,3.0,0,22.0,0
peahdotcom,democrat,homeschool_school,4.0,1,0.572139303483,0.318407960199,0.253731343284,0.000673422058749,64.0,0,51.0,0,0.293532338308,0.10447761194,0.189054726368,0.00785587715415,46.0,207.0,46.0,0,207.0,0,6.0,7.0,6.0,0,7.0,0
Homeschoolounge,democrat,homeschool_school,4.0,1,0.845771144279,0.417910447761,0.427860696517,0.0239715754068,84.0,0,85.0,1.0,0.144278606965,0.0696517412935,0.0746268656716,0.00317906426568,34.0,28.0,34.0,0,28.0,0,90.0,12.0,90.0,0,12.0,0
fivejs,democrat,homeschool_school,4.0,1,0.577114427861,0.34328358209,0.233830845771,0.000660598005612,69.0,0,47.0,0,0.208955223881,0.10447761194,0.10447761194,0.00276810515089,109.0,232.0,109.0,0,232.0,0,26.0,0,26.0,0,0,0
homeschoolsteps,democrat,homeschool_school,4.0,1,0.507462686567,0.253731343284,0.253731343284,0.000537060178803,51.0,0,51.0,0,0.0248756218905,0.00995024875622,0.0149253731343,1.27333280318e-05,4.0,4.0,4.0,0,4.0,0,5.0,5.0,5.0,0,5.0,0
hsbapost,democrat,homeschool_school,4.0,1,0.865671641791,0.412935323383,0.452736318408,0.00257924721919,83.0,0,91.0,0,0.318407960199,0.174129353234,0.144278606965,0.00549185122897,139.0,132.0,139.0,0,132.0,0,265.0,63.0,265.0,0,63.0,0
mlfudge,democrat,homeschool_school,4.0,1,0.0646766169154,0.0597014925373,0.00497512437811,3.78836954792e-05,12.0,0,1.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
SenBenNelson,democrat,homeschool_school,4.0,1,0.0945273631841,0.0945273631841,0.0,0.0,19.0,0,0,0,0.0149253731343,0.00995024875622,0.00497512437811,0.00208126036484,3.0,1.0,2.0,1.0,1.0,0,2.0,0,2.0,0,0,0
CollegeDems,democrat,homeschool_school,4.0,1,0.233830845771,0.134328358209,0.0995024875622,0.00994622677583,27.0,0,20.0,0,0.0746268656716,0.0149253731343,0.0597014925373,0.00151741293532,14.0,36.0,14.0,0,36.0,0,14.0,62.0,14.0,0,62.0,0
homeschool,democrat,homeschool_school,4.0,1,0.781094527363,0.383084577114,0.398009950249,0.0216941991423,77.0,0,79.0,1.0,0.194029850746,0.0845771144279,0.109452736318,0.00657669533494,33.0,59.0,33.0,0,59.0,0,29.0,0,29.0,0,0,0
1plus1plus1,democrat,homeschool_school,4.0,1,0.422885572139,0.253731343284,0.169154228856,0.000268436265396,51.0,0,34.0,0,0.114427860697,0.0746268656716,0.0398009950249,0.000118008211076,78.0,34.0,78.0,0,34.0,0,31.0,20.0,31.0,0,20.0,0
RepBrianHiggins,democrat,homeschool_school,4.0,1,0.1592039801,0.0845771144279,0.0746268656716,0.000784530649234,17.0,0,15.0,0,0.0248756218905,0.00497512437811,0.0199004975124,0.000199004975124,2.0,10.0,2.0,0,10.0,0,4.0,4.0,4.0,0,4.0,0
keithellison,democrat,homeschool_school,4.0,1,0.308457711443,0.129353233831,0.179104477612,0.00318838393166,26.0,0,36.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,0,2.0,0,0,3.0,5.0,3.0,0,5.0,0
SenatorMenendez,democrat,homeschool_school,4.0,1,0.238805970149,0.129353233831,0.109452736318,0.0142031321477,26.0,0,22.0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.00375621890547,6.0,1.0,6.0,0,1.0,0,21.0,1.0,21.0,0,1.0,0
repbenraylujan,democrat,homeschool_school,4.0,1,0.268656716418,0.109452736318,0.1592039801,0.00794784105397,22.0,0,32.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,0,3.0,0,0,0
repschrader,democrat,homeschool_school,4.0,1,0.36815920398,0.109452736318,0.258706467662,0.00744528072556,22.0,0,52.0,0,0.0248756218905,0.00995024875622,0.0149253731343,0.000286069651741,2.0,4.0,2.0,0,4.0,0,2.0,1.0,2.0,0,1.0,0
MarkeyMemo,democrat,homeschool_school,4.0,1,0.149253731343,0.119402985075,0.0298507462687,0.00300322447209,24.0,0,6.0,0,0.0298507462687,0.00995024875622,0.0199004975124,0.000970149253731,2.0,4.0,2.0,0,4.0,0,8.0,22.0,8.0,0,22.0,0
homeschoolcurr,democrat,homeschool_school,4.0,1,0.562189054726,0.273631840796,0.28855721393,0.000659013917196,55.0,0,58.0,0,0.0497512437811,0.0348258706468,0.0149253731343,0.000164701538084,7.0,3.0,7.0,0,3.0,0,3.0,0,3.0,0,0,0
MaryjoKilroy,democrat,homeschool_school,4.0,1,0.0796019900498,0.0646766169154,0.0149253731343,0.00500232599061,13.0,0,3.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,1.0,0,0,1.0,0
BarbaraBoxer,democrat,homeschool_school,4.0,1,0.154228855721,0.109452736318,0.044776119403,0.0226164255661,21.0,1.0,9.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,0,3.0,0,0,0
homeschoolbks,democrat,homeschool_school,4.0,1,0.422885572139,0.213930348259,0.208955223881,0.000372895364624,43.0,0,42.0,0,0.0248756218905,0.00995024875622,0.0149253731343,4.17492954806e-06,2.0,4.0,2.0,0,4.0,0,0,0,0,0,0,0
sprittibee,democrat,homeschool_school,4.0,1,0.786069651741,0.388059701493,0.398009950249,0.0016038652277,78.0,0,80.0,0,0.432835820896,0.258706467662,0.174129353234,0.00702792112802,468.0,185.0,468.0,0,185.0,0,50.0,91.0,50.0,0,91.0,0
