Name,Group1,Group2,Number_between_ties,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_total_volume_in,RT_total_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
FoxSurf,gaming,surfing,26.0,1,0.601990049751,0.164179104478,0.437810945274,0.00230395958739,33.0,0,88.0,0,0.0646766169154,0.0149253731343,0.0497512437811,6.86284329967e-05,8.0,16.0,8.0,0,16.0,0,14.0,32.0,14.0,0,32.0,0
edgeonline,gaming,surfing,26.0,1,0.089552238806,0.089552238806,0.0,0.0,18.0,0,0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.00925107707142,3.0,1.0,3.0,0,1.0,0,6.0,6.0,6.0,0,6.0,0
RockBand,gaming,surfing,26.0,1,0.199004975124,0.0995024875622,0.0995024875622,0.00019957886959,20.0,0,20.0,0,0.0298507462687,0.00497512437811,0.0248756218905,0.000217593489982,2.0,6.0,2.0,0,6.0,0,0,6.0,0,0,6.0,0
thesurfingblog,gaming,surfing,26.0,1,0.363184079602,0.0995024875622,0.26368159204,0.000979606262468,20.0,0,53.0,0,0.0248756218905,0.00995024875622,0.0149253731343,0.000491832313089,2.0,3.0,2.0,0,3.0,0,1.0,1.0,1.0,0,1.0,0
NeedforSpeed,gaming,surfing,26.0,1,0.268656716418,0.0845771144279,0.18407960199,0.0018877424587,17.0,0,37.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,14.0,0,0,14.0,0
swellsearch,gaming,surfing,26.0,1,0.223880597015,0.139303482587,0.0845771144279,0.0100625177351,27.0,1.0,17.0,0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,1.0,1.0,1.0,0,1.0,0,0,1.0,0,0,1.0,0
Konami,gaming,surfing,26.0,1,0.179104477612,0.119402985075,0.0597014925373,0.000199261780616,24.0,0,12.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.00313959962094,4.0,2.0,4.0,0,2.0,0,3.0,28.0,3.0,0,28.0,0
BrettSimpo,gaming,surfing,26.0,1,0.502487562189,0.303482587065,0.199004975124,0.0020030349805,61.0,0,40.0,0,0.393034825871,0.203980099502,0.189054726368,0.00889154752944,278.0,347.0,278.0,0,347.0,0,145.0,30.0,145.0,0,30.0,0
MorganWebb,gaming,surfing,26.0,1,0.253731343284,0.164179104478,0.089552238806,0.00111365482026,33.0,0,18.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.00266989179974,10.0,25.0,10.0,0,25.0,0,20.0,7.0,20.0,0,7.0,0
usopenofsurf,gaming,surfing,26.0,1,0.562189054726,0.119402985075,0.442786069652,0.00839810601784,24.0,0,88.0,1.0,0.139303482587,0.0746268656716,0.0646766169154,0.00606310272597,36.0,19.0,36.0,0,19.0,0,44.0,47.0,44.0,0,47.0,0
BedeDurbidge83,gaming,surfing,26.0,1,0.462686567164,0.298507462687,0.164179104478,0.00124691635406,60.0,0,33.0,0,0.28855721393,0.144278606965,0.144278606965,0.0171439037264,118.0,132.0,118.0,0,132.0,0,28.0,3.0,28.0,0,3.0,0
medalofhonor,gaming,surfing,26.0,1,0.169154228856,0.0796019900498,0.089552238806,0.000236778876209,16.0,0,18.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,5.0,3.0,0,5.0,0
paigehareb,gaming,surfing,26.0,1,0.283582089552,0.164179104478,0.119402985075,0.000371342264437,33.0,0,24.0,0,0.139303482587,0.0547263681592,0.0845771144279,0.0307480037713,45.0,154.0,45.0,0,154.0,0,11.0,52.0,11.0,0,52.0,0
transworldsurf,gaming,surfing,26.0,1,0.606965174129,0.18407960199,0.422885572139,0.00385847183801,37.0,0,85.0,0,0.467661691542,0.134328358209,0.333333333333,0.0182033243144,254.0,406.0,254.0,0,406.0,0,91.0,219.0,91.0,0,219.0,0
firewireboards,gaming,surfing,26.0,1,0.47263681592,0.144278606965,0.328358208955,0.00190701544424,29.0,0,66.0,0,0.089552238806,0.0248756218905,0.0646766169154,0.00942722413057,7.0,55.0,7.0,0,55.0,0,16.0,1.0,16.0,0,1.0,0
shealopez,gaming,surfing,26.0,1,0.542288557214,0.218905472637,0.323383084577,0.00225550238672,44.0,0,65.0,0,0.407960199005,0.169154228856,0.238805970149,0.00779077255603,165.0,417.0,165.0,0,417.0,0,112.0,28.0,112.0,0,28.0,0
giantbomb,gaming,surfing,26.0,1,0.139303482587,0.134328358209,0.00497512437811,1.08360508382e-05,27.0,0,1.0,0,0.0348258706468,0.0348258706468,0.0,0.0,24.0,0,24.0,0,0,0,20.0,19.0,20.0,0,19.0,0
gamespot,gaming,surfing,26.0,1,0.417910447761,0.174129353234,0.243781094527,0.00553325532955,35.0,0,49.0,0,0.0547263681592,0.0248756218905,0.0298507462687,0.0212666033732,33.0,12.0,33.0,0,12.0,0,58.0,31.0,58.0,0,31.0,0
coastalwatch,gaming,surfing,26.0,1,0.457711442786,0.18407960199,0.273631840796,0.00479180410361,37.0,0,55.0,0,0.0646766169154,0.0199004975124,0.044776119403,0.000113126923918,6.0,18.0,6.0,0,18.0,0,5.0,6.0,5.0,0,6.0,0
gamekicker,gaming,surfing,26.0,1,0.169154228856,0.10447761194,0.0646766169154,0.00125581568066,20.0,1.0,13.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
ShaneBeschen,gaming,surfing,26.0,1,0.407960199005,0.199004975124,0.208955223881,0.00189273725986,40.0,0,42.0,0,0.0646766169154,0.0149253731343,0.0497512437811,0.00954626668773,6.0,102.0,6.0,0,102.0,0,20.0,3.0,20.0,0,3.0,0
FragDolls,gaming,surfing,26.0,1,0.373134328358,0.164179104478,0.208955223881,0.0140078762269,32.0,1.0,42.0,0,0.0746268656716,0.0248756218905,0.0497512437811,0.00330399062111,8.0,22.0,8.0,0,22.0,0,23.0,47.0,23.0,0,47.0,0
ShaneWatch,gaming,surfing,26.0,1,0.169154228856,0.0796019900498,0.089552238806,0.000173613707152,16.0,0,18.0,0,0.0696517412935,0.0199004975124,0.0497512437811,0.00141741715995,31.0,22.0,31.0,0,22.0,0,0,52.0,0,0,52.0,0
djWHEAT,gaming,surfing,26.0,1,0.114427860697,0.0497512437811,0.0646766169154,0.00974386530457,10.0,0,13.0,0,0.0248756218905,0.00995024875622,0.0149253731343,0.199725412008,3.0,4.0,3.0,0,4.0,0,1.0,33.0,1.0,0,33.0,0
SurfersJournal,gaming,surfing,26.0,1,0.283582089552,0.213930348259,0.0696517412935,0.000379985204024,43.0,0,14.0,0,0.0497512437811,0.00995024875622,0.0398009950249,0.0049197517492,2.0,8.0,2.0,0,8.0,0,2.0,1.0,2.0,0,1.0,0
GearboxSoftware,gaming,surfing,26.0,1,0.268656716418,0.144278606965,0.124378109453,0.000827411619825,29.0,0,25.0,0,0.0597014925373,0.0248756218905,0.0348258706468,0.00682895305358,5.0,7.0,5.0,0,7.0,0,24.0,18.0,24.0,0,18.0,0
InfinityWard,gaming,surfing,26.0,1,0.169154228856,0.144278606965,0.0248756218905,0.000525094420979,29.0,0,5.0,0,0.0199004975124,0.0149253731343,0.00497512437811,1.00976966649e-05,5.0,8.0,5.0,0,8.0,0,2.0,0,2.0,0,0,0
chriscotetws,gaming,surfing,26.0,1,0.71144278607,0.278606965174,0.432835820896,0.00756973506865,56.0,0,87.0,0,0.402985074627,0.164179104478,0.238805970149,0.041453803847,176.0,368.0,176.0,0,368.0,0,91.0,83.0,91.0,0,83.0,0
PlayStationEU,gaming,surfing,26.0,1,0.194029850746,0.0696517412935,0.124378109453,0.000425074679761,14.0,0,25.0,0,0.0149253731343,0.00497512437811,0.00995024875622,5.59701492537e-05,1.0,2.0,1.0,0,2.0,0,15.0,3.0,15.0,0,3.0,0
acebuchan,gaming,surfing,26.0,1,0.417910447761,0.278606965174,0.139303482587,0.00065663139104,56.0,0,28.0,0,0.278606965174,0.154228855721,0.124378109453,0.00241480540028,207.0,124.0,207.0,0,124.0,0,153.0,12.0,153.0,0,12.0,0
NintendoAmerica,gaming,surfing,26.0,1,0.26368159204,0.119402985075,0.144278606965,0.00136259752236,24.0,0,29.0,0,0.0298507462687,0.00497512437811,0.0248756218905,0.000132531785517,1.0,5.0,1.0,0,5.0,0,17.0,1.0,17.0,0,1.0,0
therealcliffyb,gaming,surfing,26.0,1,0.388059701493,0.253731343284,0.134328358209,0.00687930172777,51.0,0,27.0,0,0.164179104478,0.129353233831,0.0348258706468,0.219160011908,87.0,12.0,87.0,0,12.0,0,44.0,43.0,44.0,0,43.0,0
GameSpy,gaming,surfing,26.0,1,0.383084577114,0.134328358209,0.248756218905,0.00198815998362,27.0,0,50.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,27.0,0,27.0,0,0,0
claymarzosurf,gaming,surfing,26.0,1,0.497512437811,0.258706467662,0.238805970149,0.0376544863915,51.0,1.0,48.0,0,0.228855721393,0.114427860697,0.114427860697,0.0363214956698,44.0,36.0,44.0,0,36.0,0,26.0,42.0,26.0,0,42.0,0
Bethblog,gaming,surfing,26.0,1,0.353233830846,0.154228855721,0.199004975124,0.00147233760592,31.0,0,40.0,0,0.10447761194,0.0248756218905,0.0796019900498,0.00666575464367,7.0,28.0,7.0,0,28.0,0,48.0,92.0,48.0,0,92.0,0
gamasutra,gaming,surfing,26.0,1,0.10447761194,0.10447761194,0.0,0.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.0,0,4.0,0,0,0
ncroal,gaming,surfing,26.0,1,0.308457711443,0.208955223881,0.0995024875622,0.00212354685791,42.0,0,20.0,0,0.0995024875622,0.044776119403,0.0547263681592,0.00479386644601,23.0,42.0,23.0,0,42.0,0,11.0,7.0,11.0,0,7.0,0
StarCraft,gaming,surfing,26.0,1,0.0945273631841,0.0696517412935,0.0248756218905,0.0104448626319,14.0,0,5.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.00474378109453,2.0,3.0,2.0,0,3.0,0,15.0,41.0,15.0,0,41.0,0
EppicSurf,gaming,surfing,26.0,1,0.293532338308,0.10447761194,0.189054726368,0.0274491745062,20.0,1.0,37.0,1.0,0.0248756218905,0.0,0.0248756218905,0.0,0,6.0,0,0,6.0,0,0,0,0,0,0,0
day9tv,gaming,surfing,26.0,1,0.044776119403,0.0248756218905,0.0199004975124,0.00167376610494,4.0,1.0,4.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.199760210286,3.0,3.0,2.0,1.0,3.0,0,26.0,3.0,26.0,0,3.0,0
daverastovich,gaming,surfing,26.0,1,0.253731343284,0.213930348259,0.0398009950249,0.000146150664203,43.0,0,8.0,0,0.0298507462687,0.0248756218905,0.00497512437811,1.13071008593e-06,6.0,1.0,6.0,0,1.0,0,0,1.0,0,0,1.0,0
swelldotcom,gaming,surfing,26.0,1,0.577114427861,0.139303482587,0.437810945274,0.00691699431675,28.0,0,88.0,0,0.124378109453,0.0298507462687,0.0945273631841,0.0137373052883,26.0,40.0,26.0,0,40.0,0,7.0,14.0,7.0,0,14.0,0
TajBurrowAus,gaming,surfing,26.0,1,0.542288557214,0.36815920398,0.174129353234,0.00327888676703,74.0,0,35.0,0,0.303482587065,0.208955223881,0.0945273631841,0.00434234762814,259.0,55.0,259.0,0,55.0,0,49.0,7.0,49.0,0,7.0,0
OnLive,gaming,surfing,26.0,1,0.164179104478,0.0497512437811,0.114427860697,0.000272889458656,10.0,0,23.0,0,0.0248756218905,0.00497512437811,0.0199004975124,0.000695406997646,3.0,5.0,3.0,0,5.0,0,7.0,6.0,7.0,0,6.0,0
SurfingUpdates,gaming,surfing,26.0,1,0.169154228856,0.10447761194,0.0646766169154,0.0122026491159,20.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
surfline,gaming,surfing,26.0,1,0.771144278607,0.358208955224,0.412935323383,0.0132305230352,72.0,0,83.0,0,0.353233830846,0.164179104478,0.189054726368,0.0138877739788,101.0,156.0,101.0,0,156.0,0,108.0,83.0,108.0,0,83.0,0
Sally_Fitz,gaming,surfing,26.0,1,0.427860696517,0.26368159204,0.164179104478,0.00127282102005,53.0,0,33.0,0,0.293532338308,0.169154228856,0.124378109453,0.0245622053888,217.0,80.0,217.0,0,80.0,0,22.0,11.0,22.0,0,11.0,0
SurfSite,gaming,surfing,26.0,1,0.174129353234,0.0746268656716,0.0995024875622,0.000379091986473,15.0,0,20.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
aspworldtour,gaming,surfing,26.0,1,0.522388059701,0.363184079602,0.1592039801,0.00255348835022,73.0,0,32.0,0,0.203980099502,0.1592039801,0.044776119403,0.00424868368218,198.0,19.0,198.0,0,19.0,0,460.0,6.0,460.0,0,6.0,0
LionheadStudios,gaming,surfing,26.0,1,0.333333333333,0.169154228856,0.164179104478,0.00340782143567,34.0,0,33.0,0,0.0248756218905,0.00497512437811,0.0199004975124,0.000215739484396,1.0,13.0,1.0,0,13.0,0,3.0,4.0,3.0,0,4.0,0
wavesmag,gaming,surfing,26.0,1,0.52736318408,0.199004975124,0.328358208955,0.0016744960718,40.0,0,66.0,0,0.238805970149,0.0547263681592,0.18407960199,0.007254869627,25.0,176.0,25.0,0,176.0,0,47.0,54.0,47.0,0,54.0,0
joelparko,gaming,surfing,26.0,1,0.592039800995,0.388059701493,0.203980099502,0.00486845696476,78.0,0,41.0,0,0.298507462687,0.218905472637,0.0796019900498,0.0146217435305,255.0,76.0,255.0,0,76.0,0,49.0,6.0,49.0,0,6.0,0
taylor_knox,gaming,surfing,26.0,1,0.497512437811,0.278606965174,0.218905472637,0.0023661529364,56.0,0,44.0,0,0.318407960199,0.149253731343,0.169154228856,0.00758028772213,215.0,272.0,215.0,0,272.0,0,83.0,4.0,83.0,0,4.0,0
Machinima_com,gaming,surfing,26.0,1,0.0995024875622,0.0796019900498,0.0199004975124,0.00503183136756,16.0,0,4.0,0,0.0497512437811,0.0149253731343,0.0348258706468,0.0099484384766,4.0,13.0,4.0,0,13.0,0,37.0,24.0,37.0,0,24.0,0
2KGames,gaming,surfing,26.0,1,0.223880597015,0.129353233831,0.0945273631841,0.000881367713644,26.0,0,19.0,0,0.0199004975124,0.00995024875622,0.00995024875622,1.26917247891e-05,3.0,2.0,3.0,0,2.0,0,10.0,17.0,10.0,0,17.0,0
thevowel,gaming,surfing,26.0,1,0.442786069652,0.139303482587,0.303482587065,0.0130579636648,28.0,0,61.0,0,0.169154228856,0.0845771144279,0.0845771144279,0.0461373469511,252.0,153.0,252.0,0,153.0,0,23.0,54.0,23.0,0,54.0,0
Nathanielcurran,gaming,surfing,26.0,1,0.363184079602,0.243781094527,0.119402985075,0.00039056567681,49.0,0,24.0,0,0.1592039801,0.0696517412935,0.089552238806,0.000575748853726,59.0,106.0,59.0,0,106.0,0,8.0,2.0,8.0,0,2.0,0
kellyslater,gaming,surfing,26.0,1,0.651741293532,0.373134328358,0.278606965174,0.00554162948636,75.0,0,56.0,0,0.487562189055,0.328358208955,0.1592039801,0.0470605782999,818.0,146.0,818.0,0,146.0,0,130.0,101.0,130.0,0,101.0,0
tracksmag,gaming,surfing,26.0,1,0.661691542289,0.248756218905,0.412935323383,0.00399123097199,50.0,0,83.0,0,0.36815920398,0.10447761194,0.26368159204,0.0136571928114,55.0,350.0,55.0,0,350.0,0,42.0,32.0,42.0,0,32.0,0
SurfingLife,gaming,surfing,26.0,1,0.741293532338,0.268656716418,0.47263681592,0.00791069556587,54.0,0,95.0,0,0.333333333333,0.0995024875622,0.233830845771,0.00686167272607,27.0,290.0,27.0,0,290.0,0,55.0,58.0,55.0,0,58.0,0
Ubisoft,gaming,surfing,26.0,2,0.328358208955,0.189054726368,0.139303482587,0.00161902923267,38.0,0,28.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.0106905734491,10.0,9.0,10.0,0,9.0,0,36.0,31.0,36.0,0,31.0,0
_surfride,gaming,surfing,26.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0248756218905,0.0248756218905,0.0,0.0,15.0,0,15.0,0,0,0,0,0,0,0,0,0
Bobby805,gaming,surfing,26.0,1,0.417910447761,0.353233830846,0.0646766169154,0.000578378426745,71.0,0,13.0,0,0.223880597015,0.164179104478,0.0597014925373,0.0013418091411,182.0,106.0,182.0,0,106.0,0,37.0,0,37.0,0,0,0
